impression_id,campaign_id,user_id,neighborhood_id,ad_type,ad_placement,device_type,is_viewable,view_duration_seconds,session_id,created_at
34610,70,426,47,Video,Feed,Mobile,True,5,22dd4d0b,2025-07-08 13:15:06
34611,44,1822,26,Display,Feed,Mobile,True,0,8f2900e8,2025-08-05 05:32:07
34612,79,4491,5,Sponsored Post,Search Results,Desktop,True,4,7f02cece,2025-04-06 22:19:41
34613,4,2952,34,Display,Search Results,Tablet,True,2,dbab0b74,2025-06-21 09:19:28
34614,42,2979,18,Local Deal,Right Rail,Mobile,True,1,1213ba0d,2025-03-31 18:03:27
34615,140,202,27,Native,Notification,Mobile,True,4,ecb28594,2025-02-19 22:02:33
34616,159,457,44,Display,Search Results,Mobile,True,9,98804422,2025-08-08 08:28:37
34617,102,1415,2,Display,Story,Desktop,True,2,bf2c700a,2025-02-11 13:38:03
34618,3,4573,46,Local Deal,Right Rail,Desktop,False,54,11982ea2,2025-04-27 12:24:36
34619,123,489,3,Local Deal,Notification,Tablet,True,10,371d63d0,2025-03-18 16:05:31
34620,147,1967,25,Video,Story,Mobile,True,52,60bb77bf,2025-05-06 23:13:14
34621,67,1588,50,Video,Right Rail,Tablet,True,2,80d6e6b2,2025-07-18 14:45:05
34622,151,1576,18,Sponsored Post,Story,Desktop,True,0,c917af56,2025-03-19 19:34:20
34623,113,986,14,Sponsored Post,Feed,Desktop,False,42,9f909f8e,2025-06-21 17:51:47
34624,76,4585,25,Sponsored Post,Feed,Tablet,True,9,d70a0047,2025-06-23 10:02:34
34625,151,4634,39,Sponsored Post,Notification,Desktop,True,2,6be8f85f,2025-01-29 20:11:07
34626,104,2158,13,Sponsored Post,Right Rail,Tablet,True,7,58280de6,2025-03-17 00:42:01
34627,126,2663,10,Video,Story,Mobile,False,8,a51a9184,2025-09-11 17:38:51
34628,84,2913,45,Local Deal,Search Results,Tablet,True,5,09bd536f,2025-07-02 11:04:03
34629,58,3197,38,Display,Notification,Desktop,True,5,2293e37d,2025-05-24 09:22:09
34630,83,3725,19,Display,Story,Tablet,True,5,daebe62d,2025-06-15 12:25:43
34631,37,1717,6,Native,Search Results,Mobile,True,2,57b6a091,2025-01-13 20:01:52
34632,105,2406,38,Display,Right Rail,Tablet,True,0,dbe22722,2025-07-04 19:36:47
34633,92,2349,29,Display,Right Rail,Mobile,True,2,88b30aae,2025-07-19 09:53:48
34634,151,3706,14,Sponsored Post,Feed,Mobile,True,4,1d3e5320,2025-02-20 16:38:10
34635,103,4472,27,Video,Notification,Tablet,True,5,a0ddbfae,2025-08-17 16:57:20
34636,199,4075,46,Display,Notification,Mobile,False,10,2eed5e8b,2025-03-31 19:18:53
34637,30,124,19,Sponsored Post,Notification,Desktop,True,0,521756ff,2025-02-26 06:20:55
34638,186,1518,50,Native,Feed,Mobile,True,26,2e26a59c,2025-04-03 19:39:57
34639,23,551,38,Native,Right Rail,Desktop,True,33,c2b69d38,2025-02-06 12:56:55
34640,149,2557,45,Sponsored Post,Notification,Mobile,True,2,929d8e54,2025-08-26 18:21:21
34641,63,1398,36,Display,Notification,Tablet,True,2,63c993b4,2025-07-14 16:42:37
34642,1,4549,42,Local Deal,Right Rail,Mobile,True,4,13fbd67d,2025-04-28 08:42:21
34643,191,2586,8,Local Deal,Feed,Mobile,True,4,89639982,2025-07-27 11:41:11
34644,186,1766,13,Native,Feed,Tablet,True,2,2621e982,2025-04-10 11:26:53
34645,170,4188,47,Display,Search Results,Mobile,True,42,ad2bc339,2025-08-05 10:20:55
34646,176,1311,1,Native,Feed,Desktop,True,5,ae5b7681,2025-04-08 08:16:22
34647,31,3708,18,Native,Notification,Tablet,True,2,917a1a37,2025-04-07 19:01:54
34648,48,2067,3,Native,Notification,Tablet,True,26,bc76dae5,2025-06-23 09:38:30
34649,55,959,10,Native,Story,Desktop,True,2,49170c03,2025-08-16 21:45:15
34650,150,1051,42,Local Deal,Right Rail,Tablet,True,1,256b8716,2025-05-13 17:05:43
34651,51,768,14,Native,Story,Desktop,False,6,396287e5,2025-09-10 11:53:20
34652,72,1905,48,Local Deal,Notification,Desktop,True,38,4efcd08b,2025-04-25 19:05:37
34653,176,3776,12,Native,Feed,Tablet,False,45,b0fe9150,2025-04-08 07:26:26
34654,93,4565,27,Native,Story,Desktop,True,10,904b64fe,2025-03-16 09:00:58
34655,24,1857,31,Native,Story,Desktop,True,9,3c90f088,2025-09-21 13:37:37
34656,23,4023,7,Native,Feed,Desktop,True,7,6d4faff0,2025-02-11 10:53:18
34657,151,927,39,Sponsored Post,Story,Tablet,True,1,7bc25d59,2025-03-12 14:53:28
34658,173,301,21,Sponsored Post,Notification,Mobile,True,51,a9bc7abd,2025-09-18 15:17:50
34659,115,3165,11,Native,Feed,Tablet,True,0,750c655a,2025-02-21 07:21:51
34660,122,3461,22,Native,Feed,Desktop,True,10,bd728453,2025-04-14 11:27:12
34661,113,2385,16,Sponsored Post,Story,Mobile,True,10,22b65eda,2025-06-08 10:28:53
34662,124,267,38,Native,Story,Desktop,True,0,f28d768c,2025-08-10 16:50:29
34663,77,3088,25,Display,Feed,Mobile,True,7,74ba34f0,2025-09-21 07:59:19
34664,171,4955,19,Local Deal,Search Results,Desktop,True,7,9a47b86c,2025-03-19 09:10:04
34665,89,2320,49,Sponsored Post,Notification,Mobile,True,3,8852ac1c,2025-08-10 10:06:53
34666,19,4090,9,Display,Notification,Desktop,True,10,eba71812,2025-06-17 08:04:14
34667,70,2033,32,Video,Right Rail,Tablet,True,0,7d64db45,2025-07-14 17:04:56
34668,57,2595,7,Sponsored Post,Feed,Tablet,False,8,8f8cdd4d,2025-08-16 19:48:20
34669,112,1864,44,Display,Story,Mobile,True,2,cf4fa56b,2025-04-07 09:12:28
34670,7,242,14,Video,Search Results,Tablet,False,1,5b6cccca,2025-05-16 09:50:40
34671,194,817,28,Sponsored Post,Notification,Tablet,True,8,feec0814,2025-09-23 10:13:38
34672,152,1865,50,Display,Search Results,Desktop,True,9,3e461d5e,2025-03-27 03:04:38
34673,179,1723,1,Local Deal,Search Results,Desktop,True,1,028f2f11,2025-08-18 15:07:59
34674,111,2663,10,Native,Feed,Mobile,True,47,dab83a74,2025-06-20 06:28:11
34675,145,626,7,Video,Right Rail,Mobile,True,6,0f58d2b4,2025-06-26 06:34:36
34676,104,3600,16,Sponsored Post,Right Rail,Desktop,True,7,8fa3a8e1,2025-03-11 19:36:10
34677,78,2711,15,Local Deal,Feed,Desktop,True,5,033d842c,2025-03-05 09:58:55
34678,15,2773,43,Native,Story,Mobile,True,1,707d7c73,2025-09-26 10:07:37
34679,68,572,20,Display,Right Rail,Desktop,True,3,311381bf,2025-08-07 15:08:48
34680,189,2445,35,Video,Feed,Mobile,True,3,6df1f21a,2025-02-08 02:43:22
34681,123,4417,29,Local Deal,Story,Tablet,True,1,1c7cb33b,2025-03-23 19:23:32
34682,180,3344,34,Video,Feed,Tablet,True,45,d00dd910,2025-04-13 22:02:45
34683,88,1498,26,Native,Feed,Tablet,True,6,4ca68a72,2025-09-19 19:09:45
34684,48,4320,35,Native,Search Results,Tablet,True,9,14235cee,2025-05-16 20:08:26
34685,199,3329,13,Display,Feed,Desktop,True,8,fc75abba,2025-04-11 22:42:45
34686,160,4156,26,Display,Search Results,Tablet,True,1,c2054131,2025-07-13 14:42:41
34687,108,2474,21,Sponsored Post,Feed,Tablet,True,8,35428cec,2025-03-22 15:37:41
34688,7,452,22,Video,Story,Tablet,True,9,ab524c4b,2025-04-11 14:52:13
34689,71,3632,50,Display,Notification,Tablet,False,1,7bb46738,2025-06-16 01:18:12
34690,12,2831,24,Video,Right Rail,Tablet,True,7,e7930ee2,2025-05-01 18:27:50
34691,87,596,1,Video,Search Results,Tablet,True,2,bf050d99,2025-03-15 21:31:50
34692,25,4152,4,Video,Notification,Tablet,True,2,0b3ee2a1,2025-01-19 16:27:03
34693,16,846,21,Local Deal,Right Rail,Desktop,True,9,49407963,2025-03-02 19:37:20
34694,176,2964,24,Native,Search Results,Desktop,True,1,3801cc12,2025-04-08 16:38:32
34695,30,4142,44,Sponsored Post,Notification,Mobile,True,1,7ed1c18b,2025-02-27 17:07:09
34696,167,196,26,Display,Right Rail,Mobile,True,2,212228d5,2025-04-23 21:33:12
34697,14,2882,9,Native,Story,Mobile,True,1,5d654a47,2025-02-15 21:13:40
34698,156,365,44,Native,Feed,Tablet,False,45,2e0f8ada,2025-07-28 19:59:36
34699,188,3711,24,Display,Notification,Desktop,True,24,bc2aa469,2025-02-08 08:04:27
34700,51,908,10,Native,Feed,Tablet,True,0,260f978d,2025-09-07 19:04:27
34701,176,455,24,Native,Story,Mobile,True,9,601578f2,2025-04-10 11:57:33
34702,124,4307,38,Native,Search Results,Desktop,True,5,0621dbbe,2025-08-08 01:35:35
34703,99,2835,37,Local Deal,Feed,Mobile,True,4,dec32f29,2025-01-14 07:44:20
34704,7,365,44,Video,Search Results,Tablet,True,9,ae2e8e96,2025-05-04 17:00:39
34705,5,3300,30,Display,Notification,Desktop,True,1,25b2b118,2025-09-16 11:45:29
34706,32,1536,21,Local Deal,Search Results,Desktop,True,1,0a32177c,2025-08-17 20:42:53
34707,95,2754,44,Native,Notification,Tablet,True,2,ea6692fb,2025-06-09 10:57:37
34708,125,497,6,Video,Story,Desktop,True,0,2b879b71,2025-03-28 14:12:58
34709,96,3277,39,Local Deal,Story,Tablet,True,8,6c37c113,2025-10-04 20:28:36
34710,103,4438,4,Video,Search Results,Desktop,True,1,242f963a,2025-08-25 07:48:17
34711,63,4272,2,Display,Notification,Desktop,False,3,cc476e22,2025-07-17 02:48:48
34712,64,4797,7,Video,Search Results,Tablet,True,2,dcdabc5c,2025-09-24 08:18:29
34713,46,2261,4,Video,Feed,Desktop,False,6,f66601e4,2025-08-24 20:20:47
34714,179,3504,43,Local Deal,Story,Mobile,True,2,0b09ec2b,2025-07-28 12:21:36
34715,69,3824,3,Video,Feed,Desktop,True,0,67370c6f,2025-10-11 11:37:40
34716,200,4690,14,Local Deal,Story,Mobile,True,2,c5a4d8e8,2025-02-09 07:12:14
34717,22,1355,40,Video,Feed,Mobile,True,0,2627ec24,2025-07-01 19:54:56
34718,29,2851,15,Local Deal,Feed,Desktop,True,5,85a1548a,2025-01-17 10:55:18
34719,157,1995,50,Local Deal,Feed,Tablet,True,9,e42060f0,2025-01-21 17:54:54
34720,191,1999,11,Local Deal,Search Results,Tablet,True,1,4a27efa8,2025-08-04 15:13:57
34721,54,1010,17,Sponsored Post,Notification,Tablet,True,0,d41e8028,2025-01-07 21:11:14
34722,42,2599,25,Local Deal,Story,Mobile,False,7,c4ba39e6,2025-04-01 09:54:48
34723,129,1782,37,Video,Feed,Mobile,True,7,d54f4e96,2025-01-29 15:32:58
34724,10,1556,30,Sponsored Post,Notification,Tablet,False,1,3a5cc635,2025-09-28 20:02:55
34725,49,4495,29,Video,Search Results,Mobile,True,39,82c4197e,2025-07-28 17:59:37
34726,54,951,34,Sponsored Post,Feed,Desktop,True,2,ff4c36ef,2025-01-02 11:19:34
34727,167,3284,12,Display,Notification,Mobile,True,9,635f8268,2025-04-25 18:08:33
34728,149,3288,5,Sponsored Post,Right Rail,Desktop,True,4,4851dafc,2025-08-16 11:42:05
34729,110,973,2,Display,Notification,Desktop,True,0,25d9b00f,2025-08-30 11:18:40
34730,160,352,1,Display,Notification,Mobile,True,2,ce9486aa,2025-07-20 12:30:13
34731,97,560,8,Native,Search Results,Mobile,True,39,1d587174,2025-04-28 19:39:11
34732,92,1788,23,Display,Notification,Desktop,True,6,4031b349,2025-07-09 16:01:14
34733,50,3893,20,Display,Right Rail,Mobile,True,2,c9eab909,2025-04-07 14:50:02
34734,119,2918,11,Native,Notification,Mobile,True,1,d8cf5810,2025-03-21 07:38:02
34735,68,984,36,Display,Feed,Tablet,False,29,8678cdfa,2025-06-17 10:56:10
34736,135,2630,49,Display,Search Results,Tablet,False,0,676c2c8f,2025-05-31 09:36:17
34737,130,2633,37,Video,Story,Tablet,True,4,b92dcdfa,2025-07-28 10:27:57
34738,91,2574,3,Display,Feed,Desktop,True,9,b86a740f,2025-07-16 07:45:20
34739,97,3207,48,Native,Story,Mobile,True,1,1c991c92,2025-05-07 15:45:38
34740,30,4920,33,Sponsored Post,Search Results,Mobile,True,4,4ec2ed22,2025-02-19 06:11:42
34741,194,156,43,Sponsored Post,Feed,Desktop,True,1,5b4d1293,2025-09-12 21:33:08
34742,27,4951,5,Video,Feed,Mobile,True,3,e6789eb8,2025-03-07 12:04:21
34743,56,1417,18,Native,Right Rail,Mobile,True,46,54161e6f,2025-01-28 11:24:21
34744,9,4471,32,Video,Search Results,Desktop,True,2,19314973,2025-01-24 07:02:13
34745,127,1322,1,Display,Right Rail,Mobile,True,0,206c5bd9,2025-09-27 15:42:29
34746,57,4759,41,Sponsored Post,Feed,Tablet,True,5,a572c200,2025-08-22 18:02:10
34747,133,803,21,Native,Notification,Tablet,True,6,f43b3e69,2025-02-16 12:46:19
34748,61,1978,3,Native,Story,Mobile,False,2,2bf09c00,2025-02-21 22:01:30
34749,188,2693,27,Display,Search Results,Mobile,True,15,44e7523c,2025-02-10 11:26:52
34750,121,2671,4,Local Deal,Search Results,Desktop,False,44,9e725dad,2025-09-22 19:42:15
34751,94,4226,37,Display,Feed,Desktop,True,9,fb94c743,2025-01-20 22:48:01
34752,37,3093,14,Native,Search Results,Tablet,True,5,9dfdcbc7,2025-01-16 08:50:56
34753,22,2371,18,Video,Feed,Mobile,True,9,feeed4b2,2025-07-18 20:59:45
34754,60,3523,21,Sponsored Post,Search Results,Desktop,True,2,f57f6e6e,2025-07-11 08:21:35
34755,130,4933,33,Video,Feed,Desktop,True,56,97a9884b,2025-07-23 06:48:18
34756,22,1876,10,Video,Right Rail,Desktop,True,0,ff604b7b,2025-07-10 06:49:46
34757,162,496,31,Video,Story,Mobile,True,8,dad6c261,2025-01-07 17:18:15
34758,45,3413,1,Display,Notification,Mobile,True,41,46ce61ac,2025-08-02 06:19:20
34759,161,4338,40,Video,Right Rail,Mobile,True,44,58f240ac,2025-08-28 19:11:22
34760,109,3341,13,Video,Feed,Desktop,True,9,cc0ffea6,2025-03-03 14:53:43
34761,197,2394,46,Local Deal,Story,Tablet,True,53,732102b0,2025-04-17 16:40:50
34762,122,2012,19,Native,Story,Mobile,True,2,11b513f8,2025-04-12 11:40:20
34763,49,3509,22,Video,Right Rail,Desktop,True,2,b5d88db0,2025-07-10 22:21:05
34764,27,255,27,Video,Notification,Mobile,True,2,27fcb779,2025-03-01 08:45:26
34765,76,4181,4,Sponsored Post,Right Rail,Mobile,True,52,7b93dbb9,2025-07-22 23:21:50
34766,124,3713,25,Native,Notification,Desktop,True,2,46f56efd,2025-08-10 16:33:04
34767,35,4012,17,Sponsored Post,Feed,Tablet,True,3,3a638317,2025-06-05 17:44:30
34768,168,1447,1,Native,Notification,Tablet,True,1,41e5ff01,2025-09-19 07:04:08
34769,85,4079,25,Native,Search Results,Desktop,False,6,8dbf13c2,2025-05-31 20:23:35
34770,10,4244,38,Sponsored Post,Feed,Tablet,True,2,c6064dd1,2025-10-07 22:09:23
34771,49,78,10,Video,Notification,Tablet,True,4,091fde5b,2025-07-21 22:29:30
34772,138,4648,17,Local Deal,Story,Desktop,True,8,e4016f77,2025-08-22 05:35:42
34773,47,2393,11,Local Deal,Right Rail,Mobile,True,7,af7d9b24,2025-10-03 05:24:32
34774,114,4345,44,Native,Story,Desktop,True,17,1453d5ca,2025-03-20 13:27:30
34775,62,2418,27,Video,Story,Mobile,True,12,c5c97d7c,2025-09-11 09:14:17
34776,88,4317,21,Native,Feed,Mobile,True,2,8539863c,2025-09-20 07:45:09
34777,2,4125,2,Native,Notification,Tablet,True,46,2a021d5a,2025-01-21 08:26:03
34778,187,2272,47,Sponsored Post,Notification,Desktop,True,2,865f3404,2025-02-05 09:58:05
34779,22,833,28,Video,Right Rail,Tablet,True,8,196df9a0,2025-06-22 08:04:14
34780,151,4482,44,Sponsored Post,Story,Mobile,True,4,3eceb26b,2025-02-01 13:52:57
34781,129,4673,18,Video,Story,Mobile,True,2,0cb17f58,2025-03-01 06:17:58
34782,60,4594,14,Sponsored Post,Story,Desktop,True,8,ca3e08d9,2025-07-08 15:00:52
34783,87,4899,12,Video,Story,Tablet,True,2,bde4e42d,2025-03-21 19:16:00
34784,179,1350,27,Local Deal,Story,Desktop,True,2,f4d2345f,2025-08-01 07:28:15
34785,20,1776,22,Sponsored Post,Search Results,Mobile,False,48,3e7f1280,2025-07-04 19:22:56
34786,119,587,42,Native,Search Results,Desktop,True,10,821f1940,2025-01-27 08:09:36
34787,150,3826,33,Local Deal,Right Rail,Mobile,True,37,d526dee2,2025-06-05 08:29:46
34788,48,4483,10,Native,Search Results,Desktop,True,3,341d0943,2025-06-21 17:42:24
34789,75,296,17,Native,Notification,Tablet,True,2,7a1314b0,2025-06-23 10:07:01
34790,97,2654,30,Native,Right Rail,Mobile,True,35,32054a4b,2025-04-22 07:01:17
34791,71,4863,6,Display,Feed,Desktop,True,3,b79360c8,2025-06-29 21:30:36
34792,164,2429,23,Local Deal,Story,Desktop,True,7,fda93424,2025-10-14 15:19:33
34793,29,3265,13,Local Deal,Story,Desktop,True,2,48b308a3,2025-01-19 04:52:24
34794,196,2857,19,Display,Search Results,Desktop,True,10,12b11e20,2025-05-13 03:22:04
34795,82,2931,19,Local Deal,Notification,Tablet,True,9,800a86bc,2025-09-23 15:53:33
34796,113,3428,4,Sponsored Post,Search Results,Tablet,True,4,2a36eca5,2025-06-24 19:08:06
34797,48,721,15,Native,Feed,Desktop,True,0,aa2baaab,2025-05-07 08:30:39
34798,56,3615,43,Native,Feed,Desktop,True,39,86442e15,2025-01-25 18:08:24
34799,24,4531,40,Native,Search Results,Desktop,True,11,4ce9d2d5,2025-09-05 14:45:05
34800,7,1923,4,Video,Story,Tablet,False,1,0b1bdea4,2025-04-05 21:27:45
34801,112,4271,10,Display,Feed,Mobile,False,13,881c15c2,2025-06-24 20:35:38
34802,106,3533,1,Native,Notification,Desktop,False,52,1eb36d9a,2025-09-11 21:17:51
34803,190,411,37,Display,Notification,Tablet,True,5,6ada32f0,2025-06-07 22:33:39
34804,15,3828,28,Native,Search Results,Mobile,True,7,f04fd5d8,2025-09-28 13:38:51
34805,44,449,14,Display,Notification,Tablet,False,5,569e5ed2,2025-09-06 21:44:01
34806,157,3941,19,Local Deal,Search Results,Desktop,True,5,e8057c95,2025-01-20 22:10:11
34807,30,3728,4,Sponsored Post,Right Rail,Mobile,True,1,803e5dc4,2025-02-26 06:10:28
34808,20,1640,5,Sponsored Post,Notification,Mobile,True,1,03797214,2025-06-30 22:57:19
34809,120,2055,18,Display,Story,Mobile,True,9,e7b96468,2025-03-07 16:39:29
34810,92,3888,47,Display,Story,Mobile,True,10,fb4a53f4,2025-07-03 10:27:08
34811,116,4266,34,Video,Notification,Desktop,True,6,a0203f1d,2025-07-27 22:03:47
34812,50,487,7,Display,Feed,Tablet,False,4,55029966,2025-03-23 20:54:57
34813,167,1040,28,Display,Right Rail,Mobile,True,1,14d741b3,2025-04-20 01:02:20
34814,53,1235,49,Native,Feed,Mobile,False,2,f8deddd0,2025-06-25 10:48:48
34815,190,4845,21,Display,Search Results,Tablet,False,0,66377037,2025-05-23 22:56:21
34816,142,600,46,Display,Feed,Tablet,True,29,61e93041,2025-01-25 18:36:04
34817,43,1482,3,Sponsored Post,Search Results,Tablet,True,7,17c5b4f0,2025-07-24 10:40:44
34818,57,2830,45,Sponsored Post,Notification,Mobile,True,4,94a79239,2025-08-12 17:59:14
34819,194,82,32,Sponsored Post,Notification,Tablet,True,1,44df8825,2025-09-07 08:52:28
34820,170,3630,35,Display,Search Results,Tablet,True,3,60e0d724,2025-07-29 22:13:56
34821,84,3110,16,Local Deal,Notification,Mobile,True,2,08165c64,2025-06-29 22:11:15
34822,113,119,47,Sponsored Post,Search Results,Desktop,True,4,59d7159b,2025-06-18 09:31:08
34823,144,251,32,Display,Notification,Desktop,True,19,0ec92fde,2025-05-04 05:41:07
34824,5,1516,31,Display,Feed,Desktop,False,2,a4da04d7,2025-09-09 08:05:51
34825,155,110,25,Display,Search Results,Desktop,True,8,07f7cd79,2025-08-14 19:26:04
34826,164,2446,39,Local Deal,Right Rail,Mobile,True,54,13e4d9ed,2025-11-17 19:31:35
34827,14,349,31,Native,Story,Mobile,False,3,621e69a3,2025-03-08 17:21:11
34828,122,1381,49,Native,Notification,Desktop,True,43,a547802c,2025-04-09 09:33:50
34829,58,3442,31,Display,Feed,Mobile,True,2,117ad13e,2025-05-23 11:07:31
34830,28,3510,40,Sponsored Post,Notification,Mobile,False,1,662fc9b6,2025-09-26 17:57:16
34831,148,4676,37,Display,Right Rail,Tablet,True,0,df1f9f82,2025-06-01 20:25:57
34832,130,942,42,Video,Feed,Desktop,True,6,f6bda516,2025-07-23 23:13:09
34833,7,4485,49,Video,Right Rail,Tablet,True,10,4f7d8924,2025-06-01 10:31:33
34834,200,3157,9,Local Deal,Feed,Tablet,True,0,b8e4d023,2025-02-09 18:32:52
34835,69,533,47,Video,Story,Mobile,True,0,39dc5e7f,2025-10-03 23:30:32
34836,3,1318,2,Local Deal,Right Rail,Tablet,True,56,ac89751f,2025-05-01 10:43:42
34837,73,1065,49,Native,Notification,Desktop,True,4,a1473a71,2025-08-16 08:03:55
34838,124,872,27,Native,Story,Mobile,True,48,75d8d92a,2025-08-08 14:05:16
34839,103,4495,29,Video,Search Results,Mobile,True,1,7e6cf8bd,2025-08-18 07:46:24
34840,131,1414,25,Local Deal,Notification,Mobile,False,2,e5747558,2025-08-20 20:52:12
34841,10,1008,1,Sponsored Post,Right Rail,Tablet,True,54,32cdaade,2025-10-01 20:34:43
34842,20,3535,44,Sponsored Post,Feed,Desktop,True,6,5b6ccd8f,2025-06-28 22:36:59
34843,31,4109,15,Native,Notification,Desktop,True,8,341c5b7d,2025-04-17 20:07:46
34844,47,2214,37,Local Deal,Right Rail,Tablet,True,1,b72d66a4,2025-09-11 15:58:37
34845,104,1138,31,Sponsored Post,Right Rail,Desktop,True,7,42108029,2025-03-19 11:50:15
34846,45,1695,38,Display,Feed,Desktop,True,19,131756b1,2025-07-24 10:24:19
34847,125,2359,41,Video,Search Results,Mobile,True,0,8d60f53c,2025-02-13 20:43:22
34848,114,1585,45,Native,Feed,Tablet,True,2,6698d93b,2025-03-28 09:24:51
34849,157,2239,38,Local Deal,Feed,Desktop,True,10,06b0e6bf,2025-01-27 08:00:23
34850,140,3384,18,Native,Search Results,Mobile,True,1,754c7af1,2025-02-17 18:28:23
34851,157,1344,4,Local Deal,Feed,Tablet,True,22,d9b19c1a,2025-01-21 09:15:23
34852,10,2356,21,Sponsored Post,Story,Mobile,False,19,de7c8060,2025-10-09 05:39:54
34853,170,3076,31,Display,Search Results,Tablet,True,2,4807c418,2025-07-21 08:24:35
34854,84,273,24,Local Deal,Right Rail,Desktop,True,47,f6a49094,2025-06-26 10:08:38
34855,76,4529,12,Sponsored Post,Right Rail,Desktop,True,51,ad3a17e2,2025-06-29 08:56:25
34856,93,3803,42,Native,Right Rail,Tablet,True,0,8221bfc2,2025-03-22 07:43:06
34857,195,2604,28,Video,Notification,Mobile,True,2,6e5f55ad,2025-02-01 19:39:32
34858,59,3875,44,Native,Notification,Mobile,True,44,abdd78ea,2025-01-10 09:10:24
34859,84,682,17,Local Deal,Notification,Desktop,False,59,5bab985c,2025-07-05 08:12:06
34860,116,155,12,Video,Right Rail,Desktop,True,4,5b313046,2025-08-06 17:44:21
34861,80,4161,40,Native,Feed,Desktop,False,0,f1e4c24c,2025-03-01 10:00:25
34862,153,3803,42,Native,Right Rail,Tablet,True,4,47c03d64,2025-09-11 20:19:25
34863,70,4682,12,Video,Story,Desktop,False,37,c2a084eb,2025-07-20 10:08:40
34864,39,862,21,Display,Notification,Tablet,True,3,e7b22a70,2025-05-18 20:22:13
34865,132,3827,40,Sponsored Post,Story,Desktop,True,5,4fed9556,2025-07-10 11:56:32
34866,34,674,40,Video,Notification,Tablet,True,0,d7ceb0b8,2025-06-21 10:00:31
34867,71,2737,34,Display,Feed,Tablet,True,7,15344cc1,2025-07-08 13:01:55
34868,150,3907,17,Local Deal,Story,Mobile,False,15,7a03ca40,2025-06-19 19:50:26
34869,160,1614,2,Display,Search Results,Mobile,True,8,9f83dc88,2025-07-15 19:05:50
34870,56,369,40,Native,Right Rail,Desktop,True,5,b4b1fada,2025-01-21 21:53:32
34871,22,3846,32,Video,Notification,Desktop,True,2,53243761,2025-07-09 16:13:15
34872,2,436,19,Native,Notification,Mobile,True,4,41372621,2025-01-20 12:40:05
34873,155,1883,45,Display,Notification,Tablet,True,17,7ae0ca4c,2025-08-02 10:07:15
34874,60,3355,24,Sponsored Post,Search Results,Desktop,False,7,5f1989e5,2025-07-13 16:22:16
34875,14,1236,14,Native,Feed,Mobile,False,6,913eeeb0,2025-02-11 09:39:50
34876,54,449,14,Sponsored Post,Feed,Tablet,False,6,1aac15dc,2025-01-07 17:26:30
34877,58,4199,10,Display,Feed,Mobile,True,2,85b227ce,2025-05-20 06:28:42
34878,45,155,12,Display,Story,Desktop,True,0,823248a3,2025-07-25 04:16:14
